type,original_title,title,overview,release_date,popularity,vote_average,genres,ott_platforms
movie,A Most Atrocious Thing,A Most Atrocious Thing,,2024-03-22,1.733,4.8,"공포, 코미디",
movie,The Trainer,더 트레이너,,2024-10-16,2.588,0.0,코미디,
movie,La Hija,La Hija,,2024-12-20,1.733,0.0,"공포, 드라마, 스릴러",
movie,"Debut, or, Objects of the Field of Debris as Currently Catalogued","Debut, or, Objects of the Field of Debris as Currently Catalogued",,2025-02-03,1.732,0.0,다큐멘터리,
movie,Sulis 1907,Sulis 1907,,2023-10-06,1.891,6.9,드라마,
movie,Esto no es Hollywood (La historia inacabada de los hermanos Ibarretxe),Esto no es Hollywood (La historia inacabada de los hermanos Ibarretxe),,2024-09-20,1.731,10.0,다큐멘터리,
movie,Wynonna Earp: Vengeance,Wynonna Earp: Vengeance,,2024-09-13,2.466,6.0,"액션, 스릴러",
movie,AEW All In: London 2024,AEW All In: London 2024,,2024-08-25,1.73,7.8,액션,
movie,Stormskärs Maja,Stormskärs Maja,,2024-01-19,1.73,7.4,드라마,
movie,Koński ogon,Koński ogon,,2024-11-08,1.73,0.0,"드라마, 판타지",
movie,괴담만찬,괴담만찬,"욕망에 눈먼 이들이 겪는 죽음보다 더한 공포를 그린 <괴담만찬>은 댄스 챌린지, 입시, 모텔, 헬스장, 연구실, 먹방 등 1020 Zalpha 세대들에게 익숙한 소재에 얽힌 괴담들을 담은 영화",2023-10-18,1.727,4.6,공포,
movie,Robot School Reject,Robot School Reject,,2025-02-12,2.681,0.0,애니메이션,
movie,"Santa, mi amor",내 사랑 산타,"딸을 끔찍이 아끼는 싱글 맘 루시아는 크리스마스에 푹 빠진 딸 레오를 키우며 연애는 꿈도 꾸지 못한다. 하지만 멋진 셰프 세르히오와 소개팅을 한 뒤, 두 사람 사이에 불꽃이 튄다. 귀엽고 말에 거침이 없는 레오의 마음을 사기 위해, 두 사람은 세르히오가 바로 레오의 우상인 산타클로스라 고 레오를 설득하게 된다.",2023-12-07,1.756,7.8,"드라마, 코미디, 로맨스",Amazon Prime Video
movie,Senna por trás das cameras,Senna por trás das cameras,,2024-11-28,2.474,7.5,다큐멘터리,"Netflix, Netflix basic with Ads"
movie,Exhibiting Forgiveness,Exhibiting Forgiveness,,2024-10-18,2.168,7.2,드라마,
movie,군인전문 여선배,군인전문 여선배,,2024-03-07,1.724,0.0,로맨스,
movie,Realm of Shadows,Realm of Shadows,,2024-04-29,2.497,0.0,스릴러,
movie,MBTI E 정열 섹스녀 연주의 첫경험,MBTI E 정열 섹스녀 연주의 첫경험,,2024-01-26,1.731,0.0,로맨스,
movie,Louise Violet,미스 바이올렛,,2024-11-06,3.026,7.1,"드라마, 역사",
movie,S24 Hours MOVIE SERIES,S24 Hours MOVIE SERIES,언어의 장벽을 넘는 실시간 통역. 보이지 않던 것도 볼 수 있게 되는 나이토그래피. 짜릿한 승리가 현실이 되는 게이밍 퍼포먼스. 원하기만 해도 원하는 걸 만나는 서클 투 서치.,2024-07-07,1.722,0.0,,
movie,Blind Date Book Club,Blind Date Book Club,,2024-04-06,2.232,7.8,"로맨스, TV 영화",
movie,When Blondie Came to Britain,When Blondie Came to Britain,,2023-11-18,1.721,8.0,"다큐멘터리, 음악",
movie,มานะแมน,마나는 포기하지 않아,가족들의 온갖 돈 문제를 해결하기 위해 스턴트맨이 된 남자. 그러나 영화의 세계는 상상 이상으로 험난하고 다사다난했으니. 극한을 달리는 스턴트맨 생활이 시작된다.,2024-08-08,1.721,6.2,"코미디, 액션","Netflix, Netflix basic with Ads"
movie,Opération Trump : Les espions russes à la conquête de l'Amérique,Opération Trump : Les espions russes à la conquête de l'Amérique,,2024-10-13,2.481,7.4,다큐멘터리,
movie,Perewangan,Perewangan,,2024-10-24,2.435,5.3,"공포, 미스터리, 스릴러",
movie,6 Hours Away,분노의 질주: 식스 아워즈 어웨이,"아내 사라, 딸 마야와 함께 매일 행복한 일상을 보내던 전직 해병대원 크리스 몬타노. 그러던 어느 날, 낯선 요원들이 찾아와 출장을 떠난 아내가 실종됐다는 소식과 함께 믿지 못할 이야기를 전한다. 충격에 빠진 크리스에게 한 통의 전화가 걸려 오고, 아내가 진짜 있는 곳을 알고 싶다면 6시간 안에 6명을 죽이라는 제안을 받게 되는데. 아내를 구하고 진실을 알기 위한 6시간의 사투가 시작된다.",2024-04-19,1.72,4.6,"액션, 스릴러","wavve, Watcha"
movie,Atropia,아트로피아,,2025-01-25,1.896,0.0,"코미디, 드라마",
movie,Zeitgeist: Requiem,Zeitgeist: Requiem,,2024-03-15,1.72,0.0,다큐멘터리,
movie,Vil & Misérable,Vil & Misérable,,2025-02-07,2.298,5.0,코미디,
movie,Helix,Helix,,2024-11-01,1.718,6.0,"스릴러, 범죄, TV 영화",
movie,Ricky,리키,,2025-01-24,1.871,0.0,드라마,
movie,Смотри на меня!,Смотри на меня!,,2024-09-05,1.717,6.0,드라마,
movie,두 사람,두 사람,"파독 간호사로 낯선 나라 독일에 이주한 뒤 지역 사회와 소수자를 위해 목소리 내는 일에 앞장선 ‘수현’. 간호 학교를 졸업하고 신학 연구에 뛰어들며 이주민의 마지막 길을 동행하는 호스피스 리더 ‘인선’. 40여 년 전, 재독여신도회에서 운명처럼 만난 ‘두 사람’ 이민 1세대, 이주 노동자, 그리고 레즈비언으로서 서로에게 쉴 곳이 되어주고, 곁에서 여생을 함께하기로 한다.",2025-02-12,2.432,0.0,다큐멘터리,
movie,한국이 싫어서,한국이 싫어서,"어느 날 자신의 행복을 찾아 한국을 떠나기로 결심하는 20대 계나. 직장과 가족, 남자 친구도 모두 뒤로한 채 새로운 삶을 꿈꾸며 뉴질랜드로 향한다. 계나는 지금 이 순간의 행복을 좇아 떠나기로 했다.",2024-08-28,1.716,7.0,드라마,"Netflix, wavve, Watcha, Netflix basic with Ads"
movie,DANNA: Tenemos que hablar - Un filme de Childstar,DANNA: Tenemos que hablar - Un filme de Childstar,,2024-11-26,2.686,7.0,"음악, 다큐멘터리",
movie,Chhatrapati Sambhaji,Chhatrapati Sambhaji,,2024-02-02,1.715,0.0,"역사, 액션, 드라마",
movie,BURN THE WITCH #0.8,번 더 위치 #0.8,"예로부터 런던의 전체 사인 중 대부분에는 드래곤이 관련되어 있다고 한다. 그러나 드래곤은 일반 사람에게는 보이지 않고, 런던 뒤편에 있는 세계 ‘리버스 런던’의 주민들만 그 모습을 볼 수 있다. 리버스 런던의 두 마녀 니하시 노엘과 니니 스팽콜은 ‘윙 바인드(WB)’의 보호관으로서 런던에 사는 드래곤을 보호, 관리한다.",2023-12-29,1.965,7.063,"애니메이션, 액션, 판타지",
movie,Knockout Blonde: The Kellie Maloney Story,Knockout Blonde: The Kellie Maloney Story,,2024-09-06,1.714,6.8,다큐멘터리,
movie,Shukran,Shukran,,2023-10-28,1.713,0.0,드라마,
movie,The Move,The Move,,2024-07-21,2.08,8.5,SF,
movie,Henry Fonda for President,헨리 폰다를 대통령으로,"배우 헨리 폰다의 삶과 작품을 통해 바라본 미국에 대한 사적 에세이 영화. ""그 무엇에도 정답은 없다""고 생각했던, 지극히도 은밀했던 한 남자가 평행의 역사 속에서 예상치 못한 원동력이 된다. 1981년 마지막 인터뷰에 남은 그의 목소리와 화면 속 아바타가 미국의 과거와 현재로 관객을 안내한다.",2025-01-30,2.3,0.0,다큐멘터리,
movie,The Fire Within: Requiem for Katia and Maurice Krafft,불 속의 연인: 카티아와 모리스 크래프트를 위한 진혼곡,"1991년 6월 3일, 일본의 운젠 화산이 폭발하고 43명의 목숨을 앗아간다. 희생자들 중에는 프랑스의 화산학자 부부인 카티아와 모리스 크래프트도 포함되어 있었다. ""인페르노 속으로""(2016)를 만들며 베르너 헤어조크 감독은 이들의 이야기에 매혹된다. 화산의 놀라운 풍경을 극히 가까운 거리에서 담은 사진과 영상으로 유명했던 그들이 남긴 200시간 분량의 푸티지를 바탕으로 그들에게 바치는 진혼곡을 만든다.",2024-05-09,1.711,7.9,다큐멘터리,
movie,Sinapsi,Sinapsi,,2024-12-02,2.452,10.0,"스릴러, 코미디",
movie,Witte Wieven,Witte Wieven,,2024-01-25,1.709,7.0,"드라마, 공포, 미스터리, TV 영화",
movie,Siapa Buka Lampu,Siapa Buka Lampu,,2024-07-04,1.709,0.0,"공포, 코미디",
movie,Bleeding Love,블리딩 러브,오랜 세월 서로를 외면하고 살던 아빠와 딸이 낡은 트럭을 타고 함께 여행길에 오르면서 벌어지는 일을 그린 영화,2024-02-16,1.96,6.1,드라마,
movie,어게인 1997,어게인 1997,"스턴트맨 40대 가장 ‘우석’은 배우의 꿈을 접게 만든 얼굴의 흉터가 생기기 전, 인생에서 제일 잘 나가던 1997년 고등학교 그 시절로 돌아가고만 싶다. 어느 날, 이름 모를 한 스님을 도와주고 인생을 바꿔준다는 5장의 부적을 구입하고 우연처럼 촬영 중 자동차가 절벽에서 추락하는 사고로 그토록 갈망하던 1997년 고등학생 ‘우석’으로 깨어난다! 쓰레기 같은 아빠, 아들, 남편이었던 지난 인생 1회차를 개조하기 위한 프로젝트는 이제부터 시작이다. 일진생활 청산, 착실한 학업태도, 미안하기만 한 미래의 내 아내 ‘지민’에게서 멀리 떨어지기… 짱이었던 친구가 꼰대가 되었다고 질타하는 ‘봉균’ & ‘지성’아, 미안~ 그런데 왜 ‘그 때’ 그 일이 또 다시 일어날 것만 같은 이 기분은 뭐지?",2024-04-10,1.709,4.8,"판타지, 드라마, 코미디","Netflix, Watcha, Netflix basic with Ads"
movie,Disfluency,Disfluency,,2025-01-10,1.709,4.5,드라마,
movie,Le Vent des sables,Le Vent des sables,,2024-02-18,1.94,6.071,"범죄, TV 영화, 미스터리",
movie,Land Uncharted,Land Uncharted,,2025-02-02,1.931,0.0,"판타지, 모험",
movie,친구부부 맞교환 후기,친구부부 맞교환 후기,,2024-01-18,1.706,0.0,로맨스,
movie,الإسكندراني,الإسكندراني,,2024-01-04,1.706,4.8,"드라마, 액션, 스릴러",
movie,Orang Ikan,Orang Ikan,,2024-10-30,1.706,0.0,"액션, 공포, 판타지, 전쟁",
movie,Quiet Life,Quiet Life,,2025-01-01,1.705,6.0,드라마,
movie,Ronny Chieng: Love to Hate It,로니 쳉: 마음껏 싫어해 주마,"로니 쳉의 위트 넘치는 스탠드업 스페셜 무대. 난임 치료 실패 경험부터 자기 계발에 푹 빠진 남성들의 어두운 면, 뭐든 사기가 아닐까 경계하는 부모 세대 이야기까지 입담을 풀어놓는다.",2024-12-17,1.865,6.2,코미디,"Netflix, Netflix basic with Ads"
movie,Alles Fifty Fifty,Alles Fifty Fifty,,2024-08-29,1.703,6.7,코미디,
movie,Bloodline Killer,Bloodline Killer,,2024-04-26,1.703,4.2,"공포, 스릴러",
movie,刺杀小说家2,刺杀小说家2,,2023-10-10,1.703,0.0,"액션, 판타지",
movie,Čuvari formule,Čuvari formule,,2024-06-05,2.02,7.2,"드라마, 역사, 스릴러",
movie,Lilim,Lilim,,2025-01-31,1.7,0.0,"공포, 스릴러, 드라마",
movie,Sorop,소롭,,2024-12-19,1.7,4.8,"공포, 스릴러, 미스터리",
movie,Young Werther,Young Werther,,2024-12-05,3.968,7.0,"로맨스, 코미디, 드라마",
movie,A cielo abierto,하늘을 달려,"페르난도와 살바도르는 아버지를 앗아간 교통사고의 주범을 찾아 멕시코 북부를 횡단하는 여행에 나선다. 비록 의붓동생 파울라의 동행은 계획에 없었고, 오랫동안 그리던 통쾌한 복수는 뜻대로 진행되지 않지만, 이 여정이 끝나면 이들의 삶은 결코 이전과 같지 않을 것이다.",2024-10-17,1.7,5.7,드라마,
movie,Coup!,쿠데타!,,2024-08-02,3.968,6.2,"코미디, 스릴러, 미스터리, 범죄, 드라마",
movie,უარყოფითი რიცხვები,네거티브 넘버,"조지아의 트빌리시에서 벌어진 실화를 토대로 범죄자인 형 대신에 소년원에 들어온 닉과 동료 죄수들의 이야기를 다룬다. 범죄 조직과 연루된 가족의 뜻에 따라 소년원 내 폭동을 준비하던 닉은 소년원에 있는 동안 이제껏 자신이 믿어왔던 가치관에 의문을 품기 시작한다. 무의식에 잠재한 범죄공동체의 규칙을 벗어나 한 사람의 개인으로 홀로 서는 과정, 소년에서 성년으로 가는 길목에 있는 닉과 동료들의 정신적 성장이라는 영화의 주제는 소년원과 럭비 훈련이라는 대조적인 상황을 매개로, 자유의 문제를 은유적으로 다루고 있다.",2023-10-04,3.213,0.0,드라마,wavve
movie,From the Ashes,From the Ashes,,2024-12-01,1.7,0.0,드라마,
movie,孤星计划,孤星计划,,2024-12-07,1.699,9.5,"드라마, 전쟁",
movie,All Happy Families,All Happy Families,,2024-09-20,1.699,5.5,"코미디, 드라마",
movie,รักโคตร ๆ โหดอย่างมึง 1,รักโคตร ๆ โหดอย่างมึง 1,,2024-05-09,2.423,6.3,드라마,
movie,A dinasztia,A dinasztia,,2025-02-07,1.82,10.0,다큐멘터리,
movie,钱不够用 3：全部够用,钱不够用 3：全部够用,,2024-02-01,1.698,5.6,"코미디, 드라마","Netflix, Netflix basic with Ads"
movie,Jingle Bell Run,Jingle Bell Run,,2024-11-16,1.697,6.2,"로맨스, TV 영화",
movie,À Tona d'Água,À Tona d'Água,,2024-01-25,1.697,0.0,드라마,
movie,Malikates,Malikates,,2024-05-15,1.696,6.9,드라마,
movie,但願人長久,但願人長久,,2024-04-11,1.696,7.2,드라마,
movie,Camera,Camera,,2024-07-23,1.696,7.0,드라마,
movie,Christmas with the Singhs,크리스마스 위드 더 싱즈,,2024-11-15,1.694,5.6,"로맨스, 코미디, 가족, TV 영화",
movie,湖の女たち,湖の女たち,,2024-05-17,2.084,6.333,"스릴러, 드라마",
movie,Con la grazia di un Dio,Con la grazia di un Dio,,2023-11-23,1.693,5.25,드라마,
movie,U Pana Boga w Królowym Moście,U Pana Boga w Królowym Moście,,2024-10-25,1.692,6.5,코미디,
movie,Evil Bong 888: Infinity High,Evil Bong 888: Infinity High,,2024-01-04,1.691,6.0,"코미디, 공포",
movie,Through the Void,Through the Void,,2025-02-10,2.091,0.0,"공포, 드라마, 미스터리",
movie,Woman with the Red Lipstick,Woman with the Red Lipstick,,2024-01-21,1.69,6.2,TV 영화,
movie,A Scottish Love Scheme,A Scottish Love Scheme,,2024-01-04,1.689,7.5,"TV 영화, 로맨스",
movie,Как я встретил её маму,Как я встретил её маму,,2024-05-09,1.689,6.8,코미디,
movie,The Bear Lake Murders,The Bear Lake Murders,,2025-01-12,1.688,7.0,"스릴러, 미스터리",
movie,(여자)아이들 월드투어 [아이돌] 인 시네마,(여자)아이들 월드투어 [아이돌] 인 시네마,"“진짜 제대로 즐길 준비 됐죠?” 2024년 전 세계 14개 도시의 관객을 사로잡은 (여자)아이들의 세 번째 월드투어 ‘2024 (G)I-DLE WORLD TOUR [iDOL]’ 그 뜨거웠던 축제의 시작, 서울 콘서트의 현장이 스크린에 펼쳐진다! 전율을 선사한 'Super Lady'를 시작으로 'LATATA', '퀸카 (Queencard)', 'TOMBOY' 무대는 물론 화려한 퍼포먼스와 완벽한 라이브로 꽉 채워진 셋 리스트까지! 모두에게 꿈같았던 그날의 감동을 2025년 1월 SCREENX, 4DX, ULTRA 4DX로 더 크게, 더 생생하게 다시 만난다!",2025-01-08,1.927,7.5,"음악, 다큐멘터리",
movie,逆鳞,逆鳞,,2024-08-23,2.991,5.286,"드라마, 범죄",
movie,Falling Like Snowflakes,Falling Like Snowflakes,,2024-06-29,1.688,5.9,로맨스,
movie,Familia,패밀리,"감옥을 오가며 아픈 시간을 남긴 아버지가 가족의 품으로 돌아오기를 원한다. 가족은 눈물로 호소하는 그를 받아들이지만, 그는 얼마 지나지 않아 예전의 폭력성과 의처증을 드러낸다.",2024-10-02,1.811,7.1,"드라마, 스릴러",
movie,1 Million Followers,인플루언서: 위험한 초대,,2024-10-10,1.687,4.5,스릴러,
movie,爸爸,파파,,2024-12-05,1.705,10.0,"범죄, 드라마",
movie,一出好戏,一出好戏,,2025-02-07,1.757,0.0,드라마,
movie,The Land That Time Forgot,The Land That Time Forgot,,2025-01-24,1.862,0.0,"액션, 모험, SF, 판타지, 공포",
movie,"Volver, Volver, Volver","Volver, Volver, Volver",,2023-12-28,2.597,6.155,"판타지, 미스터리, 스릴러",
movie,Libertate,Libertate,,2023-10-06,1.819,6.7,"드라마, 역사, 스릴러, 전쟁",
movie,The Taste of Mango,망고의 맛,,2024-11-29,1.685,0.0,다큐멘터리,
movie,ブルーイマジン,ブルーイマジン,,2024-01-24,1.684,0.0,드라마,
movie,De Tatta’s 2,De Tatta’s 2,,2023-12-14,1.684,5.1,코미디,
movie,One Bullet,One Bullet,,2024-01-18,1.684,0.0,다큐멘터리,
movie,ஏழு கடல் ஏழு மலை,ஏழு கடல் ஏழு மலை,,2024-01-31,1.684,0.0,"드라마, 로맨스, 판타지",
movie,Непослушники,Непослушники,,2024-06-06,1.682,7.2,코미디,
movie,"Señor Jazz, la película de Carlos Inzillo","Señor Jazz, la película de Carlos Inzillo",,2025-02-08,1.855,0.0,다큐멘터리,
movie,Apple Cider Vinegar,Apple Cider Vinegar,,2024-10-31,1.682,0.0,다큐멘터리,
movie,Milano,Milano,,2024-11-06,1.915,4.0,드라마,
movie,Holiday,Holiday,,2023-10-23,1.681,5.5,드라마,
movie,Lola,Lola,,2024-02-09,2.832,5.0,드라마,
movie,我才不要和你做朋友呢,我才不要和你做朋友呢,,2024-05-20,1.68,6.2,코미디,
movie,A Heidelberg Holiday,A Heidelberg Holiday,,2023-11-12,1.68,6.5,"TV 영화, 로맨스, 가족, 드라마",
movie,Carole & Grey,Carole & Grey,,2024-11-21,1.679,0.0,"판타지, 코미디",
movie,Three Wiser Men And A Boy,Three Wiser Men And A Boy,,2024-11-23,1.678,7.0,"TV 영화, 코미디, 드라마",
movie,Japino,청춘: 사랑 그리고 섹스,,2023-11-10,1.678,5.2,드라마,
movie,Starring Jerry as Himself,"본인 출연, 제리","40년 전, 아메리칸드림을 품고 대만에서 미국으로 온 평범한 아저씨 제리. 은퇴 후 플로리다에서 지내던 제리는 어느 날 중국 본토 경찰의 전화를 받고, 그가 대규모 국제 돈세탁 사건의 주요 용의자라는 충격적인 이야기를 듣는다. 이번 일로 중국으로 송환되어 체포당할 수도 있다는 경고를 받은 제리는 혐의를 벗기 위해 가족 누구에게도 알리지 않고 비밀경찰 임무에 뛰어드는데... 몇 주 동안 지속되는 고된 임무의 끝은 어디로 향할까? 과연 제리는 임무를 완수하고 누명을 벗을 수 있을까?",2024-11-06,1.677,7.0,"다큐멘터리, 스릴러, 드라마, 범죄",Watcha
